utterance|request|importance
can I check your refund policy?|check_refund_policy|medium_priority
I want to see the cancellation penalty|check_cancellation_fee|medium_priority
i got a error when i tried to make a payment, but my card was charged anyway, i need help informing of it, please|payment_issue|high_priority
tell me wha the email to contact Client Service is|contact_customer_service|medium_priority
I want to know if my shipments are on their way|track_order|standard_priority
I don't know what I need to do to get my invoices|get_invoice|standard_priority
i want an account, what should i do to open one?|create_account|high_priority
can you tell me if I can own several accounts?|create_account|medium_priority
I do not know how I can buy some items|place_order|standard_priority
i have a question, what can i do to call client service?|contact_customer_service|high_priority
can I register several accounts with a single email?|create_account|medium_priority
I need to ask for compensations, can you help me?|get_refund|standard_priority
do you have a mail to contact customer service?|contact_customer_service|medium_priority
you're not helping, can you contact someone?|contact_human_agent|standard_priority
where can i notify of registration  errors|registration_problems|high_priority
information about the status of my reimbursement|track_refund|medium_priority
checking cancellation fees|check_cancellation_fee|medium_priority
show me the number of Customer Support|contact_customer_service|medium_priority
I want to know if I can obtain an invoice|get_invoice|standard_priority
I do not know what to do to get refunds of money|get_refund|standard_priority
I want to make a complaint, what do I have to do?|complaint|standard_priority
I have a question, I need help calling Customer Service|contact_customer_service|standard_priority
I do not know how I can set a new shipping address up|set_up_shipping_address|standard_priority
I get an error when I try to make a payment for my online order, can you help me?|payment_issue|standard_priority
I need help canceling the last order|cancel_order|standard_priority
I want a user account, how do I open one?|create_account|standard_priority
I can't remember my account password, what do I have to do to retrieve it?|recover_password|standard_priority
